0.0003981071705535,1.5010894002163E-07,,,0.0003981072,1.501091E-07,,,0.0003981072,1.501086E-07,,0.0003981071705535,1.4927990769501E-07,,0.00010657484489788,0.00022651657520125,0.55228710994678
0.00050118723362727,8.546499720951E-08,,,0.0005011872,8.546509E-08,,,0.0005011872,8.546479E-08,,0.00050118723362727,8.4920551644232E-08,,0.00010857133683181,0.00024244956037545,0.63703923600858
0.00063095734448019,4.8550376260008E-08,,,0.0006309573,4.855032E-08,,,0.0006309573,4.855063E-08,,0.00063095734448019,4.8194736266709E-08,,0.00011587965395551,0.00052263239039894,0.73251748121265
0.00079432823472428,2.753166386765E-08,,,0.0007943282,2.753171E-08,,,0.0007943282,2.753147E-08,,0.00079432823472428,2.7300149817342E-08,,0.00016756106795074,0.00070416249061852,0.84090104913577
0.001,1.559141399083E-08,,,0.001,1.559144E-08,,,0.001,1.559117E-08,,0.001,1.5441287289442E-08,,0.00016681726245098,0.0015649050826733,0.96288060516286
0.0012589254117942,8.8205471242845E-09,,,0.001258925,8.820511E-09,,,0.001258925,8.820515E-09,,0.0012589254117942,8.7234249794784E-09,,0.00040954698151595,0.00036419832067599,1.1010898013192
0.0015848931924611,4.9862597859589E-09,,,0.001584893,4.986223E-09,,,0.001584893,4.986255E-09,,0.0015848931924611,4.9235422412375E-09,,0.00073774653707389,9.5982943239786E-05,1.257807403015
0.0019952623149689,2.8171516230072E-09,,,0.001995262,2.817193E-09,,,0.001995262,2.817209E-09,,0.0019952623149689,2.7767183206986E-09,,0.0014687527807215,0.0020367023319444,1.4352547437774
0.0025118864315096,1.5911468459876E-09,,,0.002511886,1.591143E-09,,,0.002511886,1.591148E-09,,0.0025118864315096,1.5651036100304E-09,,0.00024171166914297,7.2527083398826E-05,1.6367587958853
0.0031622776601684,8.9848264313808E-10,,,0.003162278,8.984986E-10,,,0.003162278,8.985006E-10,,0.0031622776601684,8.8172211492774E-10,,0.001775978873034,0.0019985763839922,1.8654259309675
0.003981071705535,5.0734825706971E-10,,,0.003981072,5.073411E-10,,,0.003981072,5.073418E-10,,0.003981071705535,4.9656940823933E-10,,0.0014106818364525,0.0012727095481353,2.12454634074
0.0050118723362727,2.8648667369997E-10,,,0.005011872,2.864891E-10,,,0.005011872,2.864893E-10,,0.0050118723362727,2.7955905950813E-10,,0.00084691549475748,0.00091672676989606,2.4181279018582
0.0063095734448019,1.6180086844523E-10,,,0.006309573,1.618031E-10,,,0.006309573,1.618032E-10,,0.0063095734448019,1.5735171147079E-10,,0.0013791982647861,0.0014410026302181,2.7497732349607
0.0079432823472428,9.1403744672474E-11,,,0.007943282,9.140661E-11,,,0.007943282,9.140664E-11,,0.0079432823472428,8.8548680311868E-11,,0.0031348032143272,0.003167624626731,3.1235748281831
0.01,5.1656681452236E-11,,,0.01,5.165575E-11,,,0.01,5.165575E-11,,0.01,4.9826089127011E-11,,0.0018031592619038,0.0018031592619038,3.5437667960094
0.012589254117942,2.920572418653E-11,,,0.01258925,2.920428E-11,,,0.01258925,2.920428E-11,,0.012589254117942,2.8033372132855E-11,,0.004944874918264,0.004944874918264,4.0141173907819
0.015848931924611,1.6520377101578E-11,,,0.01584893,1.651951E-11,,,0.01584893,1.651951E-11,,0.015848931924611,1.5770256957016E-11,,0.0052486790868654,0.0052486790868654,4.5405751935919
0.019952623149689,9.3498822869788E-12,,,0.01995262,9.349881E-12,,,0.01995262,9.349881E-12,,0.019952623149689,8.8703345806962E-12,,1.3764652434238E-05,1.3764652434238E-05,5.1289170447679
0.025118864315096,5.2952299701454E-12,,,0.02511886,5.295539E-12,,,0.02511886,5.29554E-12,,0.025118864315096,4.9889687143618E-12,,0.00583600441043,0.0058548893315046,5.7837196403242
0.031622776601684,3.0015826529764E-12,,,0.03162278,3.001562E-12,,,0.03162278,3.001561E-12,,0.031622776601684,2.8061921561713E-12,,0.00068806955489097,0.00072138531245566,6.5095824235036
0.03981071705535,1.7025126876085E-12,,,0.03981072,1.702775E-12,,,0.03981072,1.702778E-12,,0.03981071705535,1.57799272785E-12,,0.015407367792872,0.015583577933434,7.3138932041321
0.050118723362727,9.6706947941433E-13,,,0.05011872,9.669007E-13,,,0.05011872,9.668995E-13,,0.050118723362727,8.8779026917449E-13,,0.01745266683757,0.017576753061531,8.1978815304824
0.063095734448019,5.4961424051833E-13,,,0.06309573,5.496237E-13,,,0.06309573,5.496149E-13,,0.063095734448019,4.9918263543674E-13,,0.001721112913875,0.00011998991681949,9.175818485713
0.079432823472428,3.1279294865347E-13,,,0.07943282,3.127917E-13,,,0.07943282,3.128048E-13,,0.079432823472428,2.8073871108228E-13,,0.00039919489085692,0.0037888790591419,10.247749416724
0.1,1.7819937085779E-13,,,0.1,1.782382E-13,,,0.1,1.782532E-13,,0.1,1.5783995757401E-13,,0.021789719022631,0.030207257158594,11.425075849468
